iso3,variable,has_value,tier
NOR,regulatory_intensity,1,X1_principal
NOR,enforcement_level,1,X1_principal
NOR,thematic_coverage,1,X1_principal
NOR,gdp_per_capita_ppp,1,X2_core
NOR,internet_penetration,1,X2_core
NOR,gii_score,1,X2_core
NOR,oecd_member,1,X2_core
NOR,region,1,X2_core
NOR,rd_expenditure,1,X2_extended
NOR,tertiary_education,1,X2_extended
NOR,regulatory_quality,1,X2_confounder_gov
NOR,rule_of_law,1,X2_confounder_gov
NOR,has_gdpr_like_law,1,X2_confounder_gdpr
NOR,gdpr_similarity_level,1,X2_confounder_gdpr
NOR,ict_service_exports_pct,1,X2_digital_economy
NOR,high_tech_exports_pct,1,X2_digital_economy
NOR,fh_total_score,1,X2_confounder_fh
NOR,fh_democracy_level,1,X2_confounder_fh
NOR,legal_origin,1,X2_legal_origin
NOR,is_common_law,1,X2_legal_origin
NOR,ai_patents_per100k,1,Y_robustness
NOR,ai_investment_usd_bn_2024,1,Y_robustness
NOR,ai_startups_2024,1,Y_robustness
NOR,government_effectiveness,1,X2_robustness
NOR,control_of_corruption,1,X2_robustness
NOR,ai_investment_vc_proxy,1,X2_robustness
NZL,ai_readiness_score,1,Y_principal
NZL,ai_adoption_rate,1,Y_principal
NZL,ai_investment_usd_bn_cumulative,1,Y_principal
NZL,ai_startups_cumulative,1,Y_principal
NZL,has_ai_law,1,X1_principal
NZL,regulatory_approach,1,X1_principal
NZL,regulatory_intensity,1,X1_principal
NZL,enforcement_level,1,X1_principal
NZL,thematic_coverage,1,X1_principal
NZL,gdp_per_capita_ppp,1,X2_core
NZL,internet_penetration,1,X2_core
NZL,gii_score,1,X2_core
NZL,oecd_member,1,X2_core
NZL,region,1,X2_core
NZL,rd_expenditure,1,X2_extended
NZL,tertiary_education,1,X2_extended
NZL,regulatory_quality,1,X2_confounder_gov
NZL,rule_of_law,1,X2_confounder_gov
NZL,has_gdpr_like_law,1,X2_confounder_gdpr
NZL,gdpr_similarity_level,1,X2_confounder_gdpr
NZL,ict_service_exports_pct,1,X2_digital_economy
NZL,high_tech_exports_pct,1,X2_digital_economy
NZL,fh_total_score,1,X2_confounder_fh
NZL,fh_democracy_level,1,X2_confounder_fh
NZL,legal_origin,1,X2_legal_origin
NZL,is_common_law,1,X2_legal_origin
NZL,ai_patents_per100k,1,Y_robustness
NZL,ai_investment_usd_bn_2024,1,Y_robustness
NZL,ai_startups_2024,1,Y_robustness
NZL,government_effectiveness,1,X2_robustness
NZL,control_of_corruption,1,X2_robustness
NZL,ai_investment_vc_proxy,0,X2_robustness
PAK,ai_readiness_score,1,Y_principal
PAK,ai_adoption_rate,1,Y_principal
PAK,ai_investment_usd_bn_cumulative,0,Y_principal
PAK,ai_startups_cumulative,0,Y_principal
PAK,has_ai_law,1,X1_principal
PAK,regulatory_approach,1,X1_principal
PAK,regulatory_intensity,1,X1_principal
PAK,enforcement_level,1,X1_principal
PAK,thematic_coverage,1,X1_principal
PAK,gdp_per_capita_ppp,1,X2_core
PAK,internet_penetration,1,X2_core
PAK,gii_score,1,X2_core
PAK,oecd_member,1,X2_core
PAK,region,1,X2_core
PAK,rd_expenditure,1,X2_extended
PAK,tertiary_education,1,X2_extended
PAK,regulatory_quality,1,X2_confounder_gov
PAK,rule_of_law,1,X2_confounder_gov
PAK,has_gdpr_like_law,1,X2_confounder_gdpr
PAK,gdpr_similarity_level,1,X2_confounder_gdpr
PAK,ict_service_exports_pct,1,X2_digital_economy
PAK,high_tech_exports_pct,1,X2_digital_economy
PAK,fh_total_score,1,X2_confounder_fh
PAK,fh_democracy_level,1,X2_confounder_fh
PAK,legal_origin,1,X2_legal_origin
PAK,is_common_law,1,X2_legal_origin
PAK,ai_patents_per100k,1,Y_robustness
PAK,ai_investment_usd_bn_2024,0,Y_robustness
PAK,ai_startups_2024,0,Y_robustness
PAK,government_effectiveness,1,X2_robustness
PAK,control_of_corruption,1,X2_robustness
PAK,ai_investment_vc_proxy,0,X2_robustness
PAN,ai_readiness_score,1,Y_principal
PAN,ai_adoption_rate,1,Y_principal
PAN,ai_investment_usd_bn_cumulative,1,Y_principal
PAN,ai_startups_cumulative,1,Y_principal
PAN,has_ai_law,1,X1_principal
PAN,regulatory_approach,1,X1_principal
PAN,regulatory_intensity,1,X1_principal
PAN,enforcement_level,1,X1_principal
PAN,thematic_coverage,1,X1_principal
PAN,gdp_per_capita_ppp,1,X2_core
PAN,internet_penetration,1,X2_core
PAN,gii_score,1,X2_core
PAN,oecd_member,1,X2_core
PAN,region,1,X2_core
PAN,rd_expenditure,1,X2_extended
PAN,tertiary_education,1,X2_extended
PAN,regulatory_quality,1,X2_confounder_gov
PAN,rule_of_law,1,X2_confounder_gov
PAN,has_gdpr_like_law,1,X2_confounder_gdpr
PAN,gdpr_similarity_level,1,X2_confounder_gdpr
PAN,ict_service_exports_pct,1,X2_digital_economy
PAN,high_tech_exports_pct,1,X2_digital_economy
PAN,fh_total_score,1,X2_confounder_fh
PAN,fh_democracy_level,1,X2_confounder_fh
PAN,legal_origin,1,X2_legal_origin
PAN,is_common_law,1,X2_legal_origin
PAN,ai_patents_per100k,0,Y_robustness
PAN,ai_investment_usd_bn_2024,0,Y_robustness
PAN,ai_startups_2024,0,Y_robustness
PAN,government_effectiveness,1,X2_robustness
PAN,control_of_corruption,1,X2_robustness
PAN,ai_investment_vc_proxy,0,X2_robustness
PER,ai_readiness_score,1,Y_principal
PER,ai_adoption_rate,1,Y_principal
PER,ai_investment_usd_bn_cumulative,1,Y_principal
PER,ai_startups_cumulative,1,Y_principal
PER,has_ai_law,1,X1_principal
PER,regulatory_approach,1,X1_principal
PER,regulatory_intensity,1,X1_principal
PER,enforcement_level,1,X1_principal
PER,thematic_coverage,1,X1_principal
PER,gdp_per_capita_ppp,1,X2_core
PER,internet_penetration,1,X2_core
PER,gii_score,1,X2_core
PER,oecd_member,1,X2_core
PER,region,1,X2_core
PER,rd_expenditure,1,X2_extended
PER,tertiary_education,0,X2_extended
PER,regulatory_quality,1,X2_confounder_gov
PER,rule_of_law,1,X2_confounder_gov
PER,has_gdpr_like_law,1,X2_confounder_gdpr
PER,gdpr_similarity_level,1,X2_confounder_gdpr
PER,ict_service_exports_pct,1,X2_digital_economy
PER,high_tech_exports_pct,1,X2_digital_economy
PER,fh_total_score,1,X2_confounder_fh
PER,fh_democracy_level,1,X2_confounder_fh
PER,legal_origin,1,X2_legal_origin
PER,is_common_law,1,X2_legal_origin
PER,ai_patents_per100k,0,Y_robustness
PER,ai_investment_usd_bn_2024,1,Y_robustness
PER,ai_startups_2024,1,Y_robustness
PER,government_effectiveness,1,X2_robustness
PER,control_of_corruption,1,X2_robustness
PER,ai_investment_vc_proxy,0,X2_robustness
PHL,ai_readiness_score,1,Y_principal
PHL,ai_adoption_rate,1,Y_principal
PHL,ai_investment_usd_bn_cumulative,1,Y_principal
PHL,ai_startups_cumulative,1,Y_principal
PHL,has_ai_law,1,X1_principal
PHL,regulatory_approach,1,X1_principal
PHL,regulatory_intensity,1,X1_principal
PHL,enforcement_level,1,X1_principal
PHL,thematic_coverage,1,X1_principal
PHL,gdp_per_capita_ppp,1,X2_core
PHL,internet_penetration,1,X2_core
PHL,gii_score,1,X2_core
PHL,oecd_member,1,X2_core
PHL,region,1,X2_core
PHL,rd_expenditure,0,X2_extended
PHL,tertiary_education,1,X2_extended
PHL,regulatory_quality,1,X2_confounder_gov
PHL,rule_of_law,1,X2_confounder_gov
PHL,has_gdpr_like_law,1,X2_confounder_gdpr
PHL,gdpr_similarity_level,1,X2_confounder_gdpr
PHL,ict_service_exports_pct,1,X2_digital_economy
PHL,high_tech_exports_pct,1,X2_digital_economy
PHL,fh_total_score,1,X2_confounder_fh
PHL,fh_democracy_level,1,X2_confounder_fh
PHL,legal_origin,1,X2_legal_origin
PHL,is_common_law,1,X2_legal_origin
PHL,ai_patents_per100k,1,Y_robustness
PHL,ai_investment_usd_bn_2024,1,Y_robustness
PHL,ai_startups_2024,1,Y_robustness
PHL,government_effectiveness,1,X2_robustness
PHL,control_of_corruption,1,X2_robustness
PHL,ai_investment_vc_proxy,0,X2_robustness
POL,ai_readiness_score,1,Y_principal
POL,ai_adoption_rate,1,Y_principal
POL,ai_investment_usd_bn_cumulative,1,Y_principal
POL,ai_startups_cumulative,1,Y_principal
POL,has_ai_law,1,X1_principal
POL,regulatory_approach,1,X1_principal
POL,regulatory_intensity,1,X1_principal
POL,enforcement_level,1,X1_principal
POL,thematic_coverage,1,X1_principal
POL,gdp_per_capita_ppp,1,X2_core
POL,internet_penetration,1,X2_core
POL,gii_score,1,X2_core
POL,oecd_member,1,X2_core
POL,region,1,X2_core
POL,rd_expenditure,1,X2_extended
POL,tertiary_education,1,X2_extended
POL,regulatory_quality,1,X2_confounder_gov
POL,rule_of_law,1,X2_confounder_gov
POL,has_gdpr_like_law,1,X2_confounder_gdpr
POL,gdpr_similarity_level,1,X2_confounder_gdpr
POL,ict_service_exports_pct,1,X2_digital_economy
POL,high_tech_exports_pct,1,X2_digital_economy
POL,fh_total_score,1,X2_confounder_fh
POL,fh_democracy_level,1,X2_confounder_fh
POL,legal_origin,1,X2_legal_origin
POL,is_common_law,1,X2_legal_origin
POL,ai_patents_per100k,1,Y_robustness
POL,ai_investment_usd_bn_2024,1,Y_robustness
POL,ai_startups_2024,1,Y_robustness
POL,government_effectiveness,1,X2_robustness
POL,control_of_corruption,1,X2_robustness
POL,ai_investment_vc_proxy,1,X2_robustness
PRT,ai_readiness_score,1,Y_principal
PRT,ai_adoption_rate,1,Y_principal
PRT,ai_investment_usd_bn_cumulative,1,Y_principal
PRT,ai_startups_cumulative,1,Y_principal
PRT,has_ai_law,1,X1_principal
PRT,regulatory_approach,1,X1_principal
PRT,regulatory_intensity,1,X1_principal
PRT,enforcement_level,1,X1_principal
PRT,thematic_coverage,1,X1_principal
PRT,gdp_per_capita_ppp,1,X2_core
PRT,internet_penetration,1,X2_core
PRT,gii_score,1,X2_core
PRT,oecd_member,1,X2_core
PRT,region,1,X2_core
PRT,rd_expenditure,1,X2_extended
PRT,tertiary_education,1,X2_extended
PRT,regulatory_quality,1,X2_confounder_gov
PRT,rule_of_law,1,X2_confounder_gov
PRT,has_gdpr_like_law,1,X2_confounder_gdpr
PRT,gdpr_similarity_level,1,X2_confounder_gdpr
PRT,ict_service_exports_pct,1,X2_digital_economy
PRT,high_tech_exports_pct,1,X2_digital_economy
PRT,fh_total_score,1,X2_confounder_fh
PRT,fh_democracy_level,1,X2_confounder_fh
PRT,legal_origin,1,X2_legal_origin
PRT,is_common_law,1,X2_legal_origin
PRT,ai_patents_per100k,1,Y_robustness
PRT,ai_investment_usd_bn_2024,1,Y_robustness
PRT,ai_startups_2024,1,Y_robustness
PRT,government_effectiveness,1,X2_robustness
PRT,control_of_corruption,1,X2_robustness
PRT,ai_investment_vc_proxy,1,X2_robustness
ROU,ai_readiness_score,1,Y_principal
ROU,ai_adoption_rate,1,Y_principal
ROU,ai_investment_usd_bn_cumulative,1,Y_principal
ROU,ai_startups_cumulative,1,Y_principal
ROU,has_ai_law,1,X1_principal
ROU,regulatory_approach,1,X1_principal
ROU,regulatory_intensity,1,X1_principal
ROU,enforcement_level,1,X1_principal
ROU,thematic_coverage,1,X1_principal
ROU,gdp_per_capita_ppp,1,X2_core
ROU,internet_penetration,1,X2_core
ROU,gii_score,1,X2_core
ROU,oecd_member,1,X2_core
ROU,region,1,X2_core
ROU,rd_expenditure,1,X2_extended
ROU,tertiary_education,1,X2_extended
ROU,regulatory_quality,1,X2_confounder_gov
ROU,rule_of_law,1,X2_confounder_gov
ROU,has_gdpr_like_law,1,X2_confounder_gdpr
ROU,gdpr_similarity_level,1,X2_confounder_gdpr
ROU,ict_service_exports_pct,1,X2_digital_economy
ROU,high_tech_exports_pct,1,X2_digital_economy
ROU,fh_total_score,1,X2_confounder_fh
ROU,fh_democracy_level,1,X2_confounder_fh
ROU,legal_origin,1,X2_legal_origin
ROU,is_common_law,1,X2_legal_origin
ROU,ai_patents_per100k,1,Y_robustness
ROU,ai_investment_usd_bn_2024,1,Y_robustness
ROU,ai_startups_2024,1,Y_robustness
ROU,government_effectiveness,1,X2_robustness
ROU,control_of_corruption,1,X2_robustness
ROU,ai_investment_vc_proxy,1,X2_robustness
RUS,ai_readiness_score,1,Y_principal
RUS,ai_adoption_rate,1,Y_principal
RUS,ai_investment_usd_bn_cumulative,1,Y_principal
RUS,ai_startups_cumulative,1,Y_principal
RUS,has_ai_law,1,X1_principal
RUS,regulatory_approach,1,X1_principal
RUS,regulatory_intensity,1,X1_principal
RUS,enforcement_level,1,X1_principal
RUS,thematic_coverage,1,X1_principal
RUS,gdp_per_capita_ppp,1,X2_core
RUS,internet_penetration,1,X2_core
RUS,gii_score,1,X2_core
RUS,oecd_member,1,X2_core
RUS,region,1,X2_core
RUS,rd_expenditure,1,X2_extended
RUS,tertiary_education,1,X2_extended
RUS,regulatory_quality,1,X2_confounder_gov
RUS,rule_of_law,1,X2_confounder_gov
RUS,has_gdpr_like_law,1,X2_confounder_gdpr
RUS,gdpr_similarity_level,1,X2_confounder_gdpr
RUS,ict_service_exports_pct,1,X2_digital_economy
RUS,high_tech_exports_pct,1,X2_digital_economy
RUS,fh_total_score,1,X2_confounder_fh
RUS,fh_democracy_level,1,X2_confounder_fh
RUS,legal_origin,1,X2_legal_origin
RUS,is_common_law,1,X2_legal_origin
RUS,ai_patents_per100k,1,Y_robustness
RUS,ai_investment_usd_bn_2024,0,Y_robustness
RUS,ai_startups_2024,0,Y_robustness
RUS,government_effectiveness,1,X2_robustness
RUS,control_of_corruption,1,X2_robustness
RUS,ai_investment_vc_proxy,0,X2_robustness
SAU,ai_readiness_score,1,Y_principal
SAU,ai_adoption_rate,1,Y_principal
SAU,ai_investment_usd_bn_cumulative,1,Y_principal
SAU,ai_startups_cumulative,1,Y_principal
SAU,has_ai_law,1,X1_principal
SAU,regulatory_approach,1,X1_principal
SAU,regulatory_intensity,1,X1_principal
SAU,enforcement_level,1,X1_principal
SAU,thematic_coverage,1,X1_principal
SAU,gdp_per_capita_ppp,1,X2_core
SAU,internet_penetration,1,X2_core
SAU,gii_score,1,X2_core
SAU,oecd_member,1,X2_core
SAU,region,1,X2_core
SAU,rd_expenditure,1,X2_extended
SAU,tertiary_education,1,X2_extended
SAU,regulatory_quality,1,X2_confounder_gov
SAU,rule_of_law,1,X2_confounder_gov
SAU,has_gdpr_like_law,1,X2_confounder_gdpr
SAU,gdpr_similarity_level,1,X2_confounder_gdpr
SAU,ict_service_exports_pct,1,X2_digital_economy
SAU,high_tech_exports_pct,1,X2_digital_economy
SAU,fh_total_score,1,X2_confounder_fh
SAU,fh_democracy_level,1,X2_confounder_fh
SAU,legal_origin,1,X2_legal_origin
SAU,is_common_law,1,X2_legal_origin
SAU,ai_patents_per100k,1,Y_robustness
SAU,ai_investment_usd_bn_2024,1,Y_robustness
SAU,ai_startups_2024,1,Y_robustness
SAU,government_effectiveness,1,X2_robustness
SAU,control_of_corruption,1,X2_robustness
SAU,ai_investment_vc_proxy,0,X2_robustness
SGP,ai_readiness_score,1,Y_principal
SGP,ai_adoption_rate,1,Y_principal
SGP,ai_investment_usd_bn_cumulative,1,Y_principal
SGP,ai_startups_cumulative,1,Y_principal
SGP,has_ai_law,1,X1_principal
SGP,regulatory_approach,1,X1_principal
SGP,regulatory_intensity,1,X1_principal
SGP,enforcement_level,1,X1_principal
SGP,thematic_coverage,1,X1_principal
SGP,gdp_per_capita_ppp,1,X2_core
SGP,internet_penetration,1,X2_core
SGP,gii_score,1,X2_core
SGP,oecd_member,1,X2_core
SGP,region,1,X2_core
SGP,rd_expenditure,1,X2_extended
SGP,tertiary_education,1,X2_extended
SGP,regulatory_quality,1,X2_confounder_gov
SGP,rule_of_law,1,X2_confounder_gov
SGP,has_gdpr_like_law,1,X2_confounder_gdpr
SGP,gdpr_similarity_level,1,X2_confounder_gdpr
SGP,ict_service_exports_pct,1,X2_digital_economy
SGP,high_tech_exports_pct,1,X2_digital_economy
SGP,fh_total_score,1,X2_confounder_fh
SGP,fh_democracy_level,1,X2_confounder_fh
SGP,legal_origin,1,X2_legal_origin
SGP,is_common_law,1,X2_legal_origin
SGP,ai_patents_per100k,1,Y_robustness
SGP,ai_investment_usd_bn_2024,1,Y_robustness
SGP,ai_startups_2024,1,Y_robustness
SGP,government_effectiveness,1,X2_robustness
SGP,control_of_corruption,1,X2_robustness
SGP,ai_investment_vc_proxy,0,X2_robustness
SRB,ai_readiness_score,1,Y_principal
SRB,ai_adoption_rate,1,Y_principal
SRB,ai_investment_usd_bn_cumulative,1,Y_principal
SRB,ai_startups_cumulative,1,Y_principal
SRB,has_ai_law,1,X1_principal
SRB,regulatory_approach,1,X1_principal
SRB,regulatory_intensity,1,X1_principal
SRB,enforcement_level,1,X1_principal
SRB,thematic_coverage,1,X1_principal
SRB,gdp_per_capita_ppp,1,X2_core
SRB,internet_penetration,1,X2_core
SRB,gii_score,1,X2_core
SRB,oecd_member,1,X2_core
SRB,region,1,X2_core
SRB,rd_expenditure,1,X2_extended
SRB,tertiary_education,1,X2_extended
SRB,regulatory_quality,1,X2_confounder_gov
SRB,rule_of_law,1,X2_confounder_gov
SRB,has_gdpr_like_law,1,X2_confounder_gdpr
SRB,gdpr_similarity_level,1,X2_confounder_gdpr
SRB,ict_service_exports_pct,1,X2_digital_economy
SRB,high_tech_exports_pct,0,X2_digital_economy
SRB,fh_total_score,1,X2_confounder_fh
SRB,fh_democracy_level,1,X2_confounder_fh
SRB,legal_origin,1,X2_legal_origin
SRB,is_common_law,1,X2_legal_origin
SRB,ai_patents_per100k,0,Y_robustness
SRB,ai_investment_usd_bn_2024,0,Y_robustness
SRB,ai_startups_2024,0,Y_robustness
SRB,government_effectiveness,1,X2_robustness
SRB,control_of_corruption,1,X2_robustness
SRB,ai_investment_vc_proxy,0,X2_robustness
SVK,ai_readiness_score,1,Y_principal
SVK,ai_adoption_rate,1,Y_principal
SVK,ai_investment_usd_bn_cumulative,1,Y_principal
SVK,ai_startups_cumulative,1,Y_principal
SVK,has_ai_law,1,X1_principal
SVK,regulatory_approach,1,X1_principal
SVK,regulatory_intensity,1,X1_principal
SVK,enforcement_level,1,X1_principal
SVK,thematic_coverage,1,X1_principal
SVK,gdp_per_capita_ppp,1,X2_core
SVK,internet_penetration,1,X2_core
SVK,gii_score,1,X2_core
SVK,oecd_member,1,X2_core
SVK,region,1,X2_core
SVK,rd_expenditure,1,X2_extended
SVK,tertiary_education,1,X2_extended
SVK,regulatory_quality,1,X2_confounder_gov
SVK,rule_of_law,1,X2_confounder_gov
SVK,has_gdpr_like_law,1,X2_confounder_gdpr
SVK,gdpr_similarity_level,1,X2_confounder_gdpr
SVK,ict_service_exports_pct,1,X2_digital_economy
SVK,high_tech_exports_pct,1,X2_digital_economy
SVK,fh_total_score,1,X2_confounder_fh
SVK,fh_democracy_level,1,X2_confounder_fh
SVK,legal_origin,1,X2_legal_origin
SVK,is_common_law,1,X2_legal_origin
SVK,ai_patents_per100k,1,Y_robustness
SVK,ai_investment_usd_bn_2024,1,Y_robustness
SVK,ai_startups_2024,0,Y_robustness
SVK,government_effectiveness,1,X2_robustness
SVK,control_of_corruption,1,X2_robustness
SVK,ai_investment_vc_proxy,1,X2_robustness
SVN,ai_readiness_score,1,Y_principal
SVN,ai_adoption_rate,1,Y_principal
SVN,ai_investment_usd_bn_cumulative,1,Y_principal
SVN,ai_startups_cumulative,1,Y_principal
SVN,has_ai_law,1,X1_principal
SVN,regulatory_approach,1,X1_principal
SVN,regulatory_intensity,1,X1_principal
SVN,enforcement_level,1,X1_principal
SVN,thematic_coverage,1,X1_principal
SVN,gdp_per_capita_ppp,1,X2_core
SVN,internet_penetration,1,X2_core
SVN,gii_score,1,X2_core
SVN,oecd_member,1,X2_core
SVN,region,1,X2_core
SVN,rd_expenditure,1,X2_extended
SVN,tertiary_education,1,X2_extended
SVN,regulatory_quality,1,X2_confounder_gov
SVN,rule_of_law,1,X2_confounder_gov
SVN,has_gdpr_like_law,1,X2_confounder_gdpr
SVN,gdpr_similarity_level,1,X2_confounder_gdpr
SVN,ict_service_exports_pct,1,X2_digital_economy
SVN,high_tech_exports_pct,1,X2_digital_economy
SVN,fh_total_score,1,X2_confounder_fh
SVN,fh_democracy_level,1,X2_confounder_fh
SVN,legal_origin,1,X2_legal_origin
SVN,is_common_law,1,X2_legal_origin
SVN,ai_patents_per100k,1,Y_robustness
SVN,ai_investment_usd_bn_2024,1,Y_robustness
SVN,ai_startups_2024,1,Y_robustness
SVN,government_effectiveness,1,X2_robustness
SVN,control_of_corruption,1,X2_robustness
SVN,ai_investment_vc_proxy,1,X2_robustness
SWE,ai_readiness_score,1,Y_principal
SWE,ai_adoption_rate,1,Y_principal
SWE,ai_investment_usd_bn_cumulative,1,Y_principal
SWE,ai_startups_cumulative,1,Y_principal
SWE,has_ai_law,1,X1_principal
SWE,regulatory_approach,1,X1_principal
SWE,regulatory_intensity,1,X1_principal
SWE,enforcement_level,1,X1_principal
SWE,thematic_coverage,1,X1_principal
SWE,gdp_per_capita_ppp,1,X2_core
SWE,internet_penetration,1,X2_core
SWE,gii_score,1,X2_core
SWE,oecd_member,1,X2_core
SWE,region,1,X2_core
SWE,rd_expenditure,1,X2_extended
SWE,tertiary_education,1,X2_extended
SWE,regulatory_quality,1,X2_confounder_gov
SWE,rule_of_law,1,X2_confounder_gov
SWE,has_gdpr_like_law,1,X2_confounder_gdpr
SWE,gdpr_similarity_level,1,X2_confounder_gdpr
SWE,ict_service_exports_pct,1,X2_digital_economy
SWE,high_tech_exports_pct,1,X2_digital_economy
SWE,fh_total_score,1,X2_confounder_fh
SWE,fh_democracy_level,1,X2_confounder_fh
SWE,legal_origin,1,X2_legal_origin
SWE,is_common_law,1,X2_legal_origin
SWE,ai_patents_per100k,1,Y_robustness
SWE,ai_investment_usd_bn_2024,1,Y_robustness
SWE,ai_startups_2024,1,Y_robustness
SWE,government_effectiveness,1,X2_robustness
SWE,control_of_corruption,1,X2_robustness
SWE,ai_investment_vc_proxy,1,X2_robustness
SYC,ai_readiness_score,1,Y_principal
SYC,ai_adoption_rate,0,Y_principal
SYC,ai_investment_usd_bn_cumulative,1,Y_principal
SYC,ai_startups_cumulative,1,Y_principal
SYC,has_ai_law,1,X1_principal
SYC,regulatory_approach,1,X1_principal
SYC,regulatory_intensity,1,X1_principal
SYC,enforcement_level,1,X1_principal
SYC,thematic_coverage,1,X1_principal
SYC,gdp_per_capita_ppp,1,X2_core
SYC,internet_penetration,1,X2_core
SYC,gii_score,1,X2_core
SYC,oecd_member,1,X2_core
SYC,region,1,X2_core
SYC,rd_expenditure,0,X2_extended
SYC,tertiary_education,1,X2_extended
SYC,regulatory_quality,1,X2_confounder_gov
SYC,rule_of_law,1,X2_confounder_gov
SYC,has_gdpr_like_law,1,X2_confounder_gdpr
SYC,gdpr_similarity_level,1,X2_confounder_gdpr
SYC,ict_service_exports_pct,1,X2_digital_economy
SYC,high_tech_exports_pct,1,X2_digital_economy
SYC,fh_total_score,1,X2_confounder_fh
SYC,fh_democracy_level,1,X2_confounder_fh
SYC,legal_origin,1,X2_legal_origin
SYC,is_common_law,1,X2_legal_origin
SYC,ai_patents_per100k,0,Y_robustness
SYC,ai_investment_usd_bn_2024,0,Y_robustness
SYC,ai_startups_2024,0,Y_robustness
SYC,government_effectiveness,1,X2_robustness
SYC,control_of_corruption,1,X2_robustness
SYC,ai_investment_vc_proxy,0,X2_robustness
THA,ai_readiness_score,1,Y_principal
THA,ai_adoption_rate,1,Y_principal
THA,ai_investment_usd_bn_cumulative,1,Y_principal
THA,ai_startups_cumulative,1,Y_principal
THA,has_ai_law,1,X1_principal
THA,regulatory_approach,1,X1_principal
THA,regulatory_intensity,1,X1_principal
THA,enforcement_level,1,X1_principal
THA,thematic_coverage,1,X1_principal
THA,gdp_per_capita_ppp,1,X2_core
THA,internet_penetration,1,X2_core
THA,gii_score,1,X2_core
THA,oecd_member,1,X2_core
THA,region,1,X2_core
THA,rd_expenditure,1,X2_extended
THA,tertiary_education,1,X2_extended
THA,regulatory_quality,1,X2_confounder_gov
THA,rule_of_law,1,X2_confounder_gov
THA,has_gdpr_like_law,1,X2_confounder_gdpr
THA,gdpr_similarity_level,1,X2_confounder_gdpr
THA,ict_service_exports_pct,1,X2_digital_economy
THA,high_tech_exports_pct,1,X2_digital_economy
THA,fh_total_score,1,X2_confounder_fh
THA,fh_democracy_level,1,X2_confounder_fh
THA,legal_origin,1,X2_legal_origin
THA,is_common_law,1,X2_legal_origin
THA,ai_patents_per100k,1,Y_robustness
THA,ai_investment_usd_bn_2024,1,Y_robustness
THA,ai_startups_2024,1,Y_robustness
THA,government_effectiveness,1,X2_robustness
THA,control_of_corruption,1,X2_robustness
THA,ai_investment_vc_proxy,0,X2_robustness
TUN,ai_readiness_score,1,Y_principal
TUN,ai_adoption_rate,1,Y_principal
TUN,ai_investment_usd_bn_cumulative,1,Y_principal
TUN,ai_startups_cumulative,1,Y_principal
TUN,has_ai_law,1,X1_principal
TUN,regulatory_approach,1,X1_principal
TUN,regulatory_intensity,1,X1_principal
TUN,enforcement_level,1,X1_principal
TUN,thematic_coverage,1,X1_principal
TUN,gdp_per_capita_ppp,1,X2_core
TUN,internet_penetration,1,X2_core
TUN,gii_score,1,X2_core
TUN,oecd_member,1,X2_core
TUN,region,1,X2_core
TUN,rd_expenditure,1,X2_extended
TUN,tertiary_education,1,X2_extended
TUN,regulatory_quality,1,X2_confounder_gov
TUN,rule_of_law,1,X2_confounder_gov
TUN,has_gdpr_like_law,1,X2_confounder_gdpr
TUN,gdpr_similarity_level,1,X2_confounder_gdpr
TUN,ict_service_exports_pct,1,X2_digital_economy
TUN,high_tech_exports_pct,1,X2_digital_economy
TUN,fh_total_score,1,X2_confounder_fh
TUN,fh_democracy_level,1,X2_confounder_fh
TUN,legal_origin,1,X2_legal_origin
TUN,is_common_law,1,X2_legal_origin
TUN,ai_patents_per100k,0,Y_robustness
TUN,ai_investment_usd_bn_2024,1,Y_robustness
TUN,ai_startups_2024,1,Y_robustness
TUN,government_effectiveness,1,X2_robustness
TUN,control_of_corruption,1,X2_robustness
TUN,ai_investment_vc_proxy,0,X2_robustness
TUR,ai_readiness_score,1,Y_principal
TUR,ai_adoption_rate,1,Y_principal
TUR,ai_investment_usd_bn_cumulative,1,Y_principal
TUR,ai_startups_cumulative,1,Y_principal
TUR,has_ai_law,1,X1_principal
TUR,regulatory_approach,1,X1_principal
TUR,regulatory_intensity,1,X1_principal
TUR,enforcement_level,1,X1_principal
TUR,thematic_coverage,1,X1_principal
TUR,gdp_per_capita_ppp,1,X2_core
TUR,internet_penetration,1,X2_core
TUR,gii_score,1,X2_core
TUR,oecd_member,1,X2_core
TUR,region,1,X2_core
TUR,rd_expenditure,1,X2_extended
TUR,tertiary_education,1,X2_extended
TUR,regulatory_quality,1,X2_confounder_gov
TUR,rule_of_law,1,X2_confounder_gov
TUR,has_gdpr_like_law,1,X2_confounder_gdpr
TUR,gdpr_similarity_level,1,X2_confounder_gdpr
TUR,ict_service_exports_pct,1,X2_digital_economy
TUR,high_tech_exports_pct,1,X2_digital_economy
TUR,fh_total_score,1,X2_confounder_fh
TUR,fh_democracy_level,1,X2_confounder_fh
TUR,legal_origin,1,X2_legal_origin
TUR,is_common_law,1,X2_legal_origin
TUR,ai_patents_per100k,1,Y_robustness
TUR,ai_investment_usd_bn_2024,1,Y_robustness
TUR,ai_startups_2024,1,Y_robustness
TUR,government_effectiveness,1,X2_robustness
TUR,control_of_corruption,1,X2_robustness
TUR,ai_investment_vc_proxy,0,X2_robustness
TWN,ai_readiness_score,1,Y_principal
