iso3,country_name,region,income_group,question_id,question_label,dimension_type,outcome,observed_value,score_value,score_source,rank_global,percentile_global,rank_desc,n_comparable_countries,missing_observed_value,missing_score_value,interpretation_label,strength_weakness_label,score_scope,independent_prediction,causal_claim,notes
AUT,Austria,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,95.96,95.96,observed_or_phase6_score,12.0,0.7441860465116279,12.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
KOR,South Korea,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,91.5,91.5,observed_or_phase6_score,18.0,0.6046511627906976,18.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HUN,Hungary,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,84.36,84.36,observed_or_phase6_score,30.0,0.32558139534883723,30.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DNK,Denmark,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,99.98,99.98,observed_or_phase6_score,1.0,1.0,1.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DEU,Germany,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,85.6,85.6,observed_or_phase6_score,27.0,0.3953488372093023,27.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
POL,Poland,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,95.09,95.09,observed_or_phase6_score,14.0,0.6976744186046512,14.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
TWN,Taiwan,,,Q6,Sector público,question_outcome,oxford_e_government_delivery,61.74,61.74,observed_or_phase6_score,40.0,0.09302325581395349,40.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CZE,Czech Republic,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,92.52,92.52,observed_or_phase6_score,17.0,0.627906976744186,17.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ITA,Italy,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,94.06,94.06,observed_or_phase6_score,16.0,0.6511627906976745,16.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BGR,Bulgaria,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,94.32,94.32,observed_or_phase6_score,15.0,0.6744186046511628,15.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FIN,Finland,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,89.24,89.24,observed_or_phase6_score,20.0,0.5581395348837209,20.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CRI,Costa Rica,Latin America & Caribbean ,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,63.79,63.79,observed_or_phase6_score,39.0,0.11627906976744186,39.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHL,Chile,Latin America & Caribbean ,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,96.53,96.53,observed_or_phase6_score,10.0,0.7906976744186046,10.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
USA,United States,North America,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,97.84,97.84,observed_or_phase6_score,5.0,0.9069767441860465,5.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHN,China,East Asia & Pacific,Upper middle income,Q6,Sector público,question_outcome,oxford_e_government_delivery,56.39,56.39,observed_or_phase6_score,41.0,0.06976744186046512,41.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IND,India,South Asia,Lower middle income,Q6,Sector público,question_outcome,oxford_e_government_delivery,86.96,86.96,observed_or_phase6_score,24.0,0.46511627906976744,24.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
JPN,Japan,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,73.57,73.57,observed_or_phase6_score,37.0,0.16279069767441862,37.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
EST,Estonia,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,99.88,99.88,observed_or_phase6_score,2.0,0.9767441860465116,2.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARG,Argentina,Latin America & Caribbean ,Upper middle income,Q6,Sector público,question_outcome,oxford_e_government_delivery,86.41,86.41,observed_or_phase6_score,26.0,0.4186046511627907,26.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BRA,Brazil,Latin America & Caribbean ,Upper middle income,Q6,Sector público,question_outcome,oxford_e_government_delivery,97.66,97.66,observed_or_phase6_score,7.0,0.8604651162790697,7.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
COL,Colombia,Latin America & Caribbean ,Upper middle income,Q6,Sector público,question_outcome,oxford_e_government_delivery,85.3,85.3,observed_or_phase6_score,28.0,0.37209302325581395,28.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
MEX,Mexico,Latin America & Caribbean ,Upper middle income,Q6,Sector público,question_outcome,oxford_e_government_delivery,77.34,77.34,observed_or_phase6_score,34.0,0.23255813953488372,34.0,43,False,False,low_performer,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
PER,Peru,Latin America & Caribbean ,Upper middle income,Q6,Sector público,question_outcome,oxford_e_government_delivery,95.94,95.94,observed_or_phase6_score,13.0,0.7209302325581395,13.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
URY,Uruguay,Latin America & Caribbean ,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,88.58,88.58,observed_or_phase6_score,22.0,0.5116279069767442,22.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GRC,Greece,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,86.86,86.86,observed_or_phase6_score,25.0,0.4418604651162791,25.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ROU,Romania,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,82.87,82.87,observed_or_phase6_score,31.0,0.3023255813953488,31.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HRV,Croatia,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_e_government_delivery,88.34,88.34,observed_or_phase6_score,23.0,0.4883720930232558,23.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,96.63,96.63,observed_or_phase6_score,3.0,0.9534883720930233,3.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SGP,Singapore,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,93.92,93.92,observed_or_phase6_score,4.0,0.9302325581395349,4.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NOR,Norway,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,70.54,70.54,observed_or_phase6_score,22.0,0.5,22.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IRL,Ireland,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,51.33,51.33,observed_or_phase6_score,35.0,0.20930232558139536,35.0,43,False,False,low_performer,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FRA,France,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,98.26,98.26,observed_or_phase6_score,2.0,0.9767441860465116,2.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ESP,Spain,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,67.28,67.28,observed_or_phase6_score,24.0,0.46511627906976744,24.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NZL,New Zealand,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,80.0,80.0,observed_or_phase6_score,13.0,0.7209302325581395,13.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,90.0,90.0,observed_or_phase6_score,6.0,0.8837209302325582,6.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GBR,United Kingdom,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,85.02,85.02,observed_or_phase6_score,8.0,0.8372093023255814,8.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,52.51,52.51,observed_or_phase6_score,34.0,0.23255813953488372,34.0,43,False,False,low_performer,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUS,Australia,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,84.03,84.03,observed_or_phase6_score,10.0,0.7906976744186046,10.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,65.87,65.87,observed_or_phase6_score,27.0,0.3953488372093023,27.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BEL,Belgium,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,59.43,59.43,observed_or_phase6_score,28.0,0.37209302325581395,28.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CAN,Canada,North America,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,77.58,77.58,observed_or_phase6_score,15.0,0.6744186046511628,15.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHE,Switzerland,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,72.84,72.84,observed_or_phase6_score,18.0,0.6046511627906976,18.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SWE,Sweden,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,50.54,50.54,observed_or_phase6_score,36.0,0.18604651162790697,36.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUT,Austria,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,67.24,67.24,observed_or_phase6_score,25.0,0.4418604651162791,25.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
KOR,South Korea,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,66.96,66.96,observed_or_phase6_score,26.0,0.4186046511627907,26.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HUN,Hungary,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,80.86,80.86,observed_or_phase6_score,11.0,0.7674418604651163,11.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DNK,Denmark,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,70.54,70.54,observed_or_phase6_score,22.0,0.5,22.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DEU,Germany,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,80.18,80.18,observed_or_phase6_score,12.0,0.7441860465116279,12.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
POL,Poland,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,54.59,54.59,observed_or_phase6_score,33.0,0.2558139534883721,33.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
TWN,Taiwan,,,Q6,Sector público,question_outcome,oxford_government_digital_policy,77.15,77.15,observed_or_phase6_score,16.0,0.6511627906976745,16.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CZE,Czech Republic,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,46.15,46.15,observed_or_phase6_score,38.0,0.13953488372093023,38.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ITA,Italy,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,46.42,46.42,observed_or_phase6_score,37.0,0.16279069767441862,37.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BGR,Bulgaria,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,35.0,35.0,observed_or_phase6_score,41.0,0.06976744186046512,41.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FIN,Finland,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,74.3,74.3,observed_or_phase6_score,17.0,0.627906976744186,17.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CRI,Costa Rica,Latin America & Caribbean ,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,21.43,21.43,observed_or_phase6_score,43.0,0.023255813953488372,43.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHL,Chile,Latin America & Caribbean ,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,45.0,45.0,observed_or_phase6_score,39.0,0.11627906976744186,39.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
USA,United States,North America,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,87.9,87.9,observed_or_phase6_score,7.0,0.8604651162790697,7.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHN,China,East Asia & Pacific,Upper middle income,Q6,Sector público,question_outcome,oxford_government_digital_policy,41.65,41.65,observed_or_phase6_score,40.0,0.09302325581395349,40.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IND,India,South Asia,Lower middle income,Q6,Sector público,question_outcome,oxford_government_digital_policy,71.19,71.19,observed_or_phase6_score,20.0,0.5581395348837209,20.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
JPN,Japan,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,71.86,71.86,observed_or_phase6_score,19.0,0.5813953488372093,19.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
EST,Estonia,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,99.38,99.38,observed_or_phase6_score,1.0,1.0,1.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARG,Argentina,Latin America & Caribbean ,Upper middle income,Q6,Sector público,question_outcome,oxford_government_digital_policy,55.71,55.71,observed_or_phase6_score,30.0,0.32558139534883723,30.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BRA,Brazil,Latin America & Caribbean ,Upper middle income,Q6,Sector público,question_outcome,oxford_government_digital_policy,91.91,91.91,observed_or_phase6_score,5.0,0.9069767441860465,5.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
COL,Colombia,Latin America & Caribbean ,Upper middle income,Q6,Sector público,question_outcome,oxford_government_digital_policy,56.09,56.09,observed_or_phase6_score,29.0,0.3488372093023256,29.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
MEX,Mexico,Latin America & Caribbean ,Upper middle income,Q6,Sector público,question_outcome,oxford_government_digital_policy,54.87,54.87,observed_or_phase6_score,32.0,0.27906976744186046,32.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
PER,Peru,Latin America & Caribbean ,Upper middle income,Q6,Sector público,question_outcome,oxford_government_digital_policy,84.86,84.86,observed_or_phase6_score,9.0,0.813953488372093,9.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
URY,Uruguay,Latin America & Caribbean ,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,77.85,77.85,observed_or_phase6_score,14.0,0.6976744186046512,14.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GRC,Greece,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,70.65,70.65,observed_or_phase6_score,21.0,0.5348837209302325,21.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ROU,Romania,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,28.45,28.45,observed_or_phase6_score,42.0,0.046511627906976744,42.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HRV,Croatia,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_government_digital_policy,55.0,55.0,observed_or_phase6_score,31.0,0.3023255813953488,31.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SGP,Singapore,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NOR,Norway,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IRL,Ireland,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FRA,France,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ESP,Spain,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NZL,New Zealand,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GBR,United Kingdom,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUS,Australia,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BEL,Belgium,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CAN,Canada,North America,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHE,Switzerland,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SWE,Sweden,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUT,Austria,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
KOR,South Korea,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HUN,Hungary,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DNK,Denmark,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DEU,Germany,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
POL,Poland,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,0.0,0.0,observed_or_phase6_score,42.0,0.03488372093023256,42.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
TWN,Taiwan,,,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CZE,Czech Republic,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ITA,Italy,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BGR,Bulgaria,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FIN,Finland,Europe & Central Asia,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,100.0,100.0,observed_or_phase6_score,1.0,0.8372093023255814,1.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CRI,Costa Rica,Latin America & Caribbean ,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHL,Chile,Latin America & Caribbean ,High income,Q6,Sector público,question_outcome,oxford_ind_data_governance,50.0,50.0,observed_or_phase6_score,16.0,0.36046511627906974,16.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
