iso3,country_name,question_id,outcome,model_id,term,term_value,term_percentile,coefficient_or_weight,standardized_contribution,contribution_direction,contribution_rank_within_country,contribution_label,driver_type,interpretation,causal_claim,abs_contribution
ARE,United Arab Emirates,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,4.7295748294962765,6.694601644328383,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,6.694601644328383
TWN,Taiwan,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,0.5412952063333405,-0.3719695517254781,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.3719695517254781
CZE,Czech Republic,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ITA,Italy,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
BGR,Bulgaria,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
FIN,Finland,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CRI,Costa Rica,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CHL,Chile,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,0.5412952063333405,-0.3719695517254781,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.3719695517254781
USA,United States,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,0.5412952063333405,0.7439391034509563,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.7439391034509563
CHN,China,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,0.5412952063333405,0.7439391034509563,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.7439391034509563
IND,India,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,0.5412952063333405,-0.3719695517254781,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.3719695517254781
JPN,Japan,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,0.5412952063333405,0.7439391034509563,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.7439391034509563
EST,Estonia,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ARG,Argentina,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,0.5412952063333405,-0.3719695517254781,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.3719695517254781
BRA,Brazil,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,0.5412952063333405,-0.3719695517254781,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.3719695517254781
COL,Colombia,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,0.5412952063333405,-0.3719695517254781,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.3719695517254781
MEX,Mexico,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
PER,Peru,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,0.5412952063333405,0.7439391034509563,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.7439391034509563
URY,Uruguay,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
GRC,Greece,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ROU,Romania,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
HRV,Croatia,Q6,oxford_ind_data_governance,phase6_primary_or_available,iapp_ley_ia_vigente,,,0.5412952063333405,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ARE,United Arab Emirates,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,0.0365916196083254,0.05179457469850923,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.05179457469850923
SGP,Singapore,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.0365916196083254,0.031361852569739536,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.031361852569739536
NOR,Norway,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
IRL,Ireland,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
FRA,France,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
ESP,Spain,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
NZL,New Zealand,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.0365916196083254,0.031361852569739536,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.031361852569739536
NLD,Netherlands (Kingdom of the),Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
GBR,United Kingdom,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,0.0365916196083254,0.05179457469850923,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.05179457469850923
QAT,Qatar,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
AUS,Australia,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.0365916196083254,0.031361852569739536,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.031361852569739536
ISR,Israel,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,0.0365916196083254,0.05179457469850923,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.05179457469850923
BEL,Belgium,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
CAN,Canada,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.0365916196083254,0.031361852569739536,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.031361852569739536
CHE,Switzerland,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
SWE,Sweden,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
AUT,Austria,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
KOR,South Korea,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,0.0365916196083254,0.05179457469850923,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.05179457469850923
HUN,Hungary,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
DNK,Denmark,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
DEU,Germany,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
POL,Poland,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
TWN,Taiwan,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.0365916196083254,0.031361852569739536,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.031361852569739536
CZE,Czech Republic,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
ITA,Italy,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
BGR,Bulgaria,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
FIN,Finland,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
CRI,Costa Rica,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
CHL,Chile,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.0365916196083254,0.031361852569739536,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.031361852569739536
USA,United States,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,5.0,1.0,0.0365916196083254,0.07222729682727892,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.07222729682727892
CHN,China,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,0.0365916196083254,0.05179457469850923,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.05179457469850923
IND,India,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.0365916196083254,0.031361852569739536,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.031361852569739536
JPN,Japan,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,0.0365916196083254,0.05179457469850923,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.05179457469850923
EST,Estonia,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
ARG,Argentina,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.0365916196083254,0.031361852569739536,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.031361852569739536
BRA,Brazil,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.0365916196083254,0.031361852569739536,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.031361852569739536
COL,Colombia,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,3.0,0.7093023255813954,0.0365916196083254,0.031361852569739536,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.031361852569739536
MEX,Mexico,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
PER,Peru,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,0.0365916196083254,0.05179457469850923,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.05179457469850923
URY,Uruguay,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
GRC,Greece,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
ROU,Romania,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
HRV,Croatia,Q6,oxford_governance_ethics,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.029936313816569554
ARE,United Arab Emirates,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,7.0,0.8255813953488372,0.0269918283833532,0.03318916267391139,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.03318916267391139
SGP,Singapore,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,8.0,0.8837209302325582,0.0269918283833532,0.04094532569009721,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.04094532569009721
NOR,Norway,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
IRL,Ireland,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
FRA,France,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
ESP,Spain,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
NZL,New Zealand,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,7.0,0.8255813953488372,0.0269918283833532,0.03318916267391139,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.03318916267391139
NLD,Netherlands (Kingdom of the),Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
GBR,United Kingdom,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,9.0,0.9651162790697675,0.0269918283833532,0.048701488706283026,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.048701488706283026
QAT,Qatar,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
AUS,Australia,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,9.0,0.9651162790697675,0.0269918283833532,0.048701488706283026,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.048701488706283026
ISR,Israel,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,6.0,0.7790697674418605,0.0269918283833532,0.025432999657725577,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.025432999657725577
BEL,Belgium,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
CAN,Canada,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,9.0,0.9651162790697675,0.0269918283833532,0.048701488706283026,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.048701488706283026
CHE,Switzerland,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
SWE,Sweden,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
AUT,Austria,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
KOR,South Korea,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,5.0,0.7093023255813954,0.0269918283833532,0.017676836641539764,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.017676836641539764
HUN,Hungary,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
DNK,Denmark,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
DEU,Germany,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
POL,Poland,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
TWN,Taiwan,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,3.0,0.6046511627906976,0.0269918283833532,0.0021645106091681345,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.0021645106091681345
CZE,Czech Republic,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
ITA,Italy,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
BGR,Bulgaria,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
FIN,Finland,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
CRI,Costa Rica,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
CHL,Chile,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,5.0,0.7093023255813954,0.0269918283833532,0.017676836641539764,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.017676836641539764
USA,United States,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,8.0,0.8837209302325582,0.0269918283833532,0.04094532569009721,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.04094532569009721
CHN,China,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,8.0,0.8837209302325582,0.0269918283833532,0.04094532569009721,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.04094532569009721
IND,India,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,6.0,0.7790697674418605,0.0269918283833532,0.025432999657725577,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.025432999657725577
JPN,Japan,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,9.0,0.9651162790697675,0.0269918283833532,0.048701488706283026,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.048701488706283026
EST,Estonia,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
ARG,Argentina,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,5.0,0.7093023255813954,0.0269918283833532,0.017676836641539764,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.017676836641539764
BRA,Brazil,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,4.0,0.6395348837209303,0.0269918283833532,0.009920673625353949,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.009920673625353949
COL,Colombia,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,5.0,0.7093023255813954,0.0269918283833532,0.017676836641539764,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.017676836641539764
MEX,Mexico,Q6,oxford_governance_ethics,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,0.02110397843938931
