HOJA_DESTINO,COLUMNA_DESTINO,METRIC,YEAR,NUM,ARCHIVO_ORIGEN,HOJA_ORIGEN,COLUMNA_ORIGEN,TRANSFORMACION,AUDITABLE
MATRIZ_GII,OUT_6_1_3_VALUE_2025,VALUE,2025,OUT.6.1.3,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.1.3 + VALUE_SCREEN
MATRIZ_GII,OUT_6_1_4_VALUE_2022,VALUE,2022,OUT.6.1.4,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.1.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_1_4_VALUE_2023,VALUE,2023,OUT.6.1.4,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.1.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_1_4_VALUE_2024,VALUE,2024,OUT.6.1.4,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.1.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_1_4_VALUE_2025,VALUE,2025,OUT.6.1.4,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.1.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_1_5_VALUE_2022,VALUE,2022,OUT.6.1.5,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.1.5 + VALUE_SCREEN
MATRIZ_GII,OUT_6_1_5_VALUE_2023,VALUE,2023,OUT.6.1.5,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.1.5 + VALUE_SCREEN
MATRIZ_GII,OUT_6_1_5_VALUE_2024,VALUE,2024,OUT.6.1.5,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.1.5 + VALUE_SCREEN
MATRIZ_GII,OUT_6_1_5_VALUE_2025,VALUE,2025,OUT.6.1.5,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.1.5 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_1_VALUE_2022,VALUE,2022,OUT.6.2.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.1 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_1_VALUE_2023,VALUE,2023,OUT.6.2.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.1 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_1_VALUE_2024,VALUE,2024,OUT.6.2.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.1 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_1_VALUE_2025,VALUE,2025,OUT.6.2.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.1 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_2_VALUE_2022,VALUE,2022,OUT.6.2.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.2 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_2_VALUE_2023,VALUE,2023,OUT.6.2.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.2 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_2_VALUE_2024,VALUE,2024,OUT.6.2.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.2 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_2_VALUE_2025,VALUE,2025,OUT.6.2.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.2 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_3_VALUE_2022,VALUE,2022,OUT.6.2.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.3 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_3_VALUE_2023,VALUE,2023,OUT.6.2.3,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.3 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_3_VALUE_2024,VALUE,2024,OUT.6.2.3,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.3 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_3_VALUE_2025,VALUE,2025,OUT.6.2.3,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.3 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_4_VALUE_2022,VALUE,2022,OUT.6.2.4,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_4_VALUE_2023,VALUE,2023,OUT.6.2.4,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_4_VALUE_2024,VALUE,2024,OUT.6.2.4,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_4_VALUE_2025,VALUE,2025,OUT.6.2.4,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_2_5_VALUE_2022,VALUE,2022,OUT.6.2.5,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.2.5 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_1_VALUE_2022,VALUE,2022,OUT.6.3.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.1 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_1_VALUE_2023,VALUE,2023,OUT.6.3.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.1 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_1_VALUE_2024,VALUE,2024,OUT.6.3.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.1 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_1_VALUE_2025,VALUE,2025,OUT.6.3.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.1 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_2_VALUE_2022,VALUE,2022,OUT.6.3.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.2 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_2_VALUE_2023,VALUE,2023,OUT.6.3.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.2 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_2_VALUE_2024,VALUE,2024,OUT.6.3.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.2 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_2_VALUE_2025,VALUE,2025,OUT.6.3.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.2 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_3_VALUE_2022,VALUE,2022,OUT.6.3.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.3 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_3_VALUE_2023,VALUE,2023,OUT.6.3.3,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.3 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_3_VALUE_2024,VALUE,2024,OUT.6.3.3,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.3 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_3_VALUE_2025,VALUE,2025,OUT.6.3.3,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.3 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_4_VALUE_2022,VALUE,2022,OUT.6.3.4,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_4_VALUE_2023,VALUE,2023,OUT.6.3.4,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_4_VALUE_2024,VALUE,2024,OUT.6.3.4,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_4_VALUE_2025,VALUE,2025,OUT.6.3.4,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.4 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_5_VALUE_2023,VALUE,2023,OUT.6.3.5,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.5 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_5_VALUE_2024,VALUE,2024,OUT.6.3.5,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.5 + VALUE_SCREEN
MATRIZ_GII,OUT_6_3_5_VALUE_2025,VALUE,2025,OUT.6.3.5,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.6.3.5 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_1_VALUE_2022,VALUE,2022,OUT.7.1.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_1_VALUE_2023,VALUE,2023,OUT.7.1.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_1_VALUE_2024,VALUE,2024,OUT.7.1.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_1_VALUE_2025,VALUE,2025,OUT.7.1.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_2_VALUE_2022,VALUE,2022,OUT.7.1.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_2_VALUE_2023,VALUE,2023,OUT.7.1.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_2_VALUE_2024,VALUE,2024,OUT.7.1.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_2_VALUE_2025,VALUE,2025,OUT.7.1.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_3_VALUE_2022,VALUE,2022,OUT.7.1.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_3_VALUE_2023,VALUE,2023,OUT.7.1.3,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_3_VALUE_2024,VALUE,2024,OUT.7.1.3,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_3_VALUE_2025,VALUE,2025,OUT.7.1.3,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_4_VALUE_2022,VALUE,2022,OUT.7.1.4,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.4 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_4_VALUE_2023,VALUE,2023,OUT.7.1.4,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.4 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_4_VALUE_2024,VALUE,2024,OUT.7.1.4,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.4 + VALUE_SCREEN
MATRIZ_GII,OUT_7_1_4_VALUE_2025,VALUE,2025,OUT.7.1.4,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.1.4 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_1_VALUE_2022,VALUE,2022,OUT.7.2.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_1_VALUE_2023,VALUE,2023,OUT.7.2.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_1_VALUE_2024,VALUE,2024,OUT.7.2.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_1_VALUE_2025,VALUE,2025,OUT.7.2.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_2_VALUE_2022,VALUE,2022,OUT.7.2.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_2_VALUE_2023,VALUE,2023,OUT.7.2.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_2_VALUE_2024,VALUE,2024,OUT.7.2.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_2_VALUE_2025,VALUE,2025,OUT.7.2.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_3_VALUE_2022,VALUE,2022,OUT.7.2.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_3_VALUE_2023,VALUE,2023,OUT.7.2.3,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_3_VALUE_2024,VALUE,2024,OUT.7.2.3,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_3_VALUE_2025,VALUE,2025,OUT.7.2.3,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_4_VALUE_2022,VALUE,2022,OUT.7.2.4,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.4 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_4_VALUE_2023,VALUE,2023,OUT.7.2.4,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.4 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_4_VALUE_2024,VALUE,2024,OUT.7.2.4,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.4 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_4_VALUE_2025,VALUE,2025,OUT.7.2.4,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.4 + VALUE_SCREEN
MATRIZ_GII,OUT_7_2_5_VALUE_2022,VALUE,2022,OUT.7.2.5,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.2.5 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_1_VALUE_2022,VALUE,2022,OUT.7.3.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_1_VALUE_2023,VALUE,2023,OUT.7.3.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_1_VALUE_2024,VALUE,2024,OUT.7.3.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_1_VALUE_2025,VALUE,2025,OUT.7.3.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.1 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_2_VALUE_2022,VALUE,2022,OUT.7.3.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_2_VALUE_2023,VALUE,2023,OUT.7.3.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_2_VALUE_2024,VALUE,2024,OUT.7.3.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_2_VALUE_2025,VALUE,2025,OUT.7.3.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.2 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_3_VALUE_2022,VALUE,2022,OUT.7.3.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_3_VALUE_2023,VALUE,2023,OUT.7.3.3,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_3_VALUE_2024,VALUE,2024,OUT.7.3.3,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_3_VALUE_2025,VALUE,2025,OUT.7.3.3,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.3 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_4_VALUE_2022,VALUE,2022,OUT.7.3.4,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.4 + VALUE_SCREEN
MATRIZ_GII,OUT_7_3_4_VALUE_2023,VALUE,2023,OUT.7.3.4,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=OUT.7.3.4 + VALUE_SCREEN
