block_a,block_b,var_a,var_b,rho_spearman,pvalue_raw,pvalue_fdr,pvalue_holm,significance,n_pairs
socioeconomic_control,ecosystem_outcome,wb_education_expenditure_pct_gdp,oxford_ind_broadband_quality,0.1396,0.067757,0.078308,1.0,not_significant,172
tech_infrastructure_control,ecosystem_outcome,wipo_firmtrain_score,oxford_governance_principles,0.1395,0.170729,0.189888,1.0,not_significant,98
socioeconomic_control,ecosystem_outcome,wb_ict_service_exports_pct,wipo_out_6_1_4_score,0.1394,0.105462,0.119573,1.0,not_significant,136
institutional_control,ecosystem_outcome,wb_voice_accountability,wipo_utilmodorig_score,0.1394,0.217546,0.239245,1.0,not_significant,80
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_3_score,oxford_ind_ethical_principles,0.1394,0.127365,0.143311,1.0,not_significant,121
tech_infrastructure_control,ecosystem_outcome,wipo_sp42_score,wipo_out_6_3_5_score,0.1393,0.112528,0.127237,1.0,not_significant,131
socioeconomic_control,ecosystem_outcome,wb_ict_service_exports_pct,wipo_out_7_1_3_score,0.1393,0.129274,0.145339,1.0,not_significant,120
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_3_1_score,oxford_ind_female_stem_graduates,0.1392,0.102249,0.116091,1.0,not_significant,139
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_3_score,oxford_ind_statistical_capacity,0.1392,0.104652,0.118687,1.0,not_significant,137
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_overall,oxford_ind_stem_graduates,-0.1392,0.117209,0.132321,1.0,not_significant,128
socioeconomic_control,ecosystem_outcome,wb_education_expenditure_pct_gdp,oxford_total_score,0.1391,0.064883,0.075108,1.0,not_significant,177
tech_infrastructure_control,ecosystem_outcome,wipo_intelproppay_score,wipo_out_6_2_1_score,-0.1391,0.121938,0.137432,1.0,not_significant,125
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_2_score,wipo_out_7_1_1_score,0.1391,0.209833,0.231189,1.0,not_significant,83
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_2_score,oxford_ind_procurement_data,0.139,0.142048,0.159089,1.0,not_significant,113
tech_infrastructure_control,ecosystem_outcome,wipo_firmtrain_score,wipo_out_6_2_2_score,0.1389,0.174679,0.194086,1.0,not_significant,97
institutional_control,ecosystem_outcome,wb_political_stability,oxford_ind_foundational_it,0.1389,0.055236,0.064375,1.0,not_significant,191
tech_infrastructure_control,ecosystem_outcome,wipo_firmtrain_score,wipo_out_6_3_score,0.1388,0.172745,0.192026,1.0,not_significant,98
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_score,wipo_out_7_1_1_score,0.1387,0.211191,0.232578,1.0,not_significant,83
tech_infrastructure_control,ecosystem_outcome,wipo_r_growppp20_score,oxford_development_diffusion,-0.1387,0.132534,0.148835,1.0,not_significant,119
tech_infrastructure_control,ecosystem_outcome,wipo_costredu_score,oxford_ind_gender_gap_internet,0.1387,0.118365,0.133573,1.0,not_significant,128
tech_infrastructure_control,ecosystem_outcome,wipo_domcred2priv_score,oxford_ind_data_protection_laws,0.1386,0.117368,0.13249,1.0,not_significant,129
socioeconomic_control,ecosystem_outcome,wb_researchers_rd_per_million,oxford_ind_time_govt_regulations,-0.1386,0.169194,0.188232,1.0,not_significant,100
institutional_control,ecosystem_outcome,wipo_easecred_score,oxford_data_representativeness,0.1386,0.114388,0.129258,1.0,not_significant,131
socioeconomic_control,ecosystem_outcome,wb_trade_pct_gdp,oxford_ai_sector_maturity,0.1386,0.072346,0.08339,1.0,not_significant,169
socioeconomic_control,ecosystem_outcome,wipo_scienggrad_score,oxford_e_government_delivery,0.1386,0.148659,0.16622,1.0,not_significant,110
institutional_control,ecosystem_outcome,wb_rule_of_law_se,oxford_ind_company_investment_emerging_tech,0.1385,0.06232,0.07224,1.0,not_significant,182
tech_infrastructure_control,ecosystem_outcome,wipo_gerdfinabr_score,oxford_ind_open_data,0.1385,0.167062,0.185947,1.0,not_significant,101
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_score,wipo_out_7_1_2_score,0.1385,0.103944,0.117917,1.0,not_significant,139
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_3_score,oxford_infrastructure,-0.1384,0.260491,0.283879,1.0,not_significant,68
institutional_control,ecosystem_outcome,wipo_easestartbus_score,oxford_ind_data_protection_laws,0.1383,0.115286,0.130252,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_printmedia_score,oxford_ind_non_ai_unicorns_log,-0.1383,0.167718,0.186663,1.0,not_significant,101
institutional_control,ecosystem_outcome,wipo_easecred_score,oxford_ind_cybersecurity,0.1381,0.115837,0.130849,1.0,not_significant,131
institutional_control,ecosystem_outcome,wb_rule_of_law_se,wipo_out_6_3_5_score,0.1381,0.10488,0.118937,1.0,not_significant,139
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_payment,wipo_out_7_3_4_score,-0.1381,0.177503,0.197101,1.0,not_significant,97
tech_infrastructure_control,ecosystem_outcome,wipo_unirescoll_score,wipo_out_6_2_1_score,-0.138,0.121818,0.137307,1.0,not_significant,127
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_other,oxford_safety_security,-0.1379,0.120659,0.136054,1.0,not_significant,128
socioeconomic_control,ecosystem_outcome,wipo_pisa_score,oxford_ind_foundational_it,0.1379,0.228612,0.250732,1.0,not_significant,78
tech_infrastructure_control,ecosystem_outcome,wipo_microloan_score,wipo_out_6_2_score,-0.1378,0.214201,0.235721,1.0,not_significant,83
institutional_control,ecosystem_outcome,wb_regulatory_quality_se,oxford_development_diffusion,0.1377,0.05613,0.065356,1.0,not_significant,193
tech_infrastructure_control,ecosystem_outcome,wipo_printmedia_score,oxford_ind_govt_promotion_emerging_tech,-0.1375,0.170324,0.189467,1.0,not_significant,101
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_1_score,oxford_ind_cybersecurity,0.1375,0.110395,0.124914,1.0,not_significant,136
tech_infrastructure_control,ecosystem_outcome,wipo_r_growppp20_score,wipo_out_6_3_score,-0.1375,0.134192,0.150626,1.0,not_significant,120
adoption_diffusion,ecosystem_outcome,anthropic_ai_autonomy_median,oxford_enabling_technical_infrastructure,-0.1375,0.088006,0.100614,1.0,not_significant,155
tech_infrastructure_control,ecosystem_outcome,wb_internet_penetration,oxford_ind_vc_availability,0.1375,0.07041,0.081282,1.0,not_significant,174
socioeconomic_control,ecosystem_outcome,wb_inflation_consumer_prices,wipo_out_6_2_2_score,-0.1374,0.108176,0.122548,1.0,not_significant,138
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_3_3_score,wipo_out_7_2_3_score,0.1373,0.275412,0.299115,1.0,not_significant,65
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_other,wipo_out_7_1_4_score,-0.1372,0.162711,0.181292,1.0,not_significant,105
tech_infrastructure_control,ecosystem_outcome,wipo_sp42_score,oxford_innovation_capacity,0.1371,0.118417,0.133621,1.0,not_significant,131
socioeconomic_control,ecosystem_outcome,wb_ict_goods_exports_pct,wipo_out_6_2_1_score,0.1371,0.115505,0.130484,1.0,not_significant,133
tech_infrastructure_control,ecosystem_outcome,wipo_costredu_score,oxford_policy_vision,0.137,0.121453,0.136912,1.0,not_significant,129
tech_infrastructure_control,ecosystem_outcome,wipo_gdpener_score,wipo_out_6_1_4_score,0.137,0.129247,0.145315,1.0,not_significant,124
socioeconomic_control,ecosystem_outcome,wb_fdi_pct_gdp,wipo_out_7_1_score,-0.137,0.105296,0.119394,1.0,not_significant,141
socioeconomic_control,ecosystem_outcome,wb_ict_service_exports_pct,wipo_out_7_2_3_score,0.1368,0.289168,0.313437,1.0,not_significant,62
tech_infrastructure_control,ecosystem_outcome,wipo_gerdfinabr_score,oxford_ind_ethical_principles,0.1367,0.172899,0.19219,1.0,not_significant,101
socioeconomic_control,ecosystem_outcome,wb_inflation_consumer_prices,oxford_ind_procurement_data,-0.1367,0.072987,0.084101,1.0,not_significant,173
institutional_control,ecosystem_outcome,wb_regulatory_quality_se,oxford_resilience,0.1367,0.058043,0.067484,1.0,not_significant,193
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_1_score,oxford_ind_govt_responsiveness,0.1367,0.108475,0.122858,1.0,not_significant,139
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_1_score,oxford_ind_non_ai_unicorns_log,0.1366,0.112807,0.127537,1.0,not_significant,136
adoption_diffusion,ecosystem_outcome,anthropic_collaboration_pct,oxford_ind_stem_graduates,-0.1366,0.094546,0.107785,1.0,not_significant,151
tech_infrastructure_control,ecosystem_outcome,wipo_r_vencapdeal_score,oxford_ind_foundational_it,0.1365,0.204625,0.225625,1.0,not_significant,88
socioeconomic_control,ecosystem_outcome,wb_education_expenditure_pct_gdp,oxford_public_sector_adoption,0.1365,0.069953,0.080771,1.0,not_significant,177
institutional_control,ecosystem_outcome,wb_rule_of_law_se,wipo_out_7_1_1_score,0.1364,0.218974,0.240733,1.0,not_significant,83
institutional_control,ecosystem_outcome,wb_control_of_corruption_se,wipo_out_6_score,-0.1364,0.106825,0.12107,1.0,not_significant,141
tech_infrastructure_control,ecosystem_outcome,wipo_sp23_score,oxford_ind_data_protection_laws,0.1363,0.120699,0.136094,1.0,not_significant,131
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_ip,oxford_ind_ai_unicorns_log,-0.1363,0.124944,0.140659,1.0,not_significant,128
tech_infrastructure_control,ecosystem_outcome,wipo_firmtrain_score,oxford_ind_data_governance,0.1363,0.180857,0.200638,1.0,not_significant,98
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_1_score,oxford_ind_mobile_subscriptions,0.1362,0.117875,0.133036,1.0,not_significant,133
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_4_score,oxford_ind_data_protection_laws,0.1361,0.108849,0.123257,1.0,not_significant,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_2_score,oxford_ind_mobile_subscriptions,0.136,0.140167,0.157062,1.0,not_significant,119
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_2_score,oxford_ind_stem_graduates,-0.1358,0.110888,0.125457,1.0,not_significant,139
socioeconomic_control,ecosystem_outcome,wipo_scienggrad_score,oxford_ind_ethical_principles,0.1358,0.157313,0.175505,1.0,not_significant,110
institutional_control,ecosystem_outcome,wb_voice_accountability_se,wipo_out_6_2_score,0.1358,0.108247,0.122624,1.0,not_significant,141
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_1_score,oxford_e_government_delivery,0.1357,0.210035,0.231394,1.0,not_significant,87
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_4_score,oxford_ind_online_services,0.1357,0.111299,0.125907,1.0,not_significant,139
tech_infrastructure_control,ecosystem_outcome,wipo_sp33_score,oxford_ind_time_govt_regulations,-0.1357,0.134397,0.150844,1.0,not_significant,123
socioeconomic_control,ecosystem_outcome,wb_researchers_rd_per_million,oxford_ind_female_stem_graduates,-0.1357,0.165305,0.184063,1.0,not_significant,106
socioeconomic_control,ecosystem_outcome,wb_gdp_growth_annual_pct,oxford_government,-0.1357,0.063299,0.073316,1.0,not_significant,188
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_3_score,oxford_ind_govt_responsiveness,0.1356,0.119673,0.135001,1.0,not_significant,133
socioeconomic_control,ecosystem_outcome,wb_education_expenditure_pct_gdp,oxford_ind_govt_responsiveness,0.1356,0.075178,0.086563,1.0,not_significant,173
tech_infrastructure_control,ecosystem_outcome,wipo_costredu_score,wipo_out_6_3_4_score,0.1356,0.123848,0.139491,1.0,not_significant,130
tech_infrastructure_control,ecosystem_outcome,wipo_grocap_score,oxford_safety_security,-0.1355,0.132004,0.148281,1.0,not_significant,125
institutional_control,ecosystem_outcome,wipo_easecred_score,oxford_ind_broadband_quality,0.1355,0.124149,0.139803,1.0,not_significant,130
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_3_score,wipo_out_7_score,-0.1355,0.27058,0.294247,1.0,not_significant,68
socioeconomic_control,ecosystem_outcome,wb_ict_service_exports_pct,oxford_ind_software_spending,0.1355,0.083687,0.095925,1.0,not_significant,164
socioeconomic_control,ecosystem_outcome,wb_exports_pct_gdp,oxford_ind_procurement_data,0.1355,0.085578,0.097975,1.0,not_significant,162
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_2_score,oxford_public_sector_adoption,0.1355,0.141767,0.158793,1.0,not_significant,119
socioeconomic_control,ecosystem_outcome,wb_population,oxford_ind_statistical_capacity,0.1354,0.061872,0.071741,1.0,not_significant,191
adoption_diffusion,ecosystem_outcome,anthropic_collaboration_pct,wipo_out_6_2_3_score,-0.1354,0.129048,0.145102,1.0,not_significant,127
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_3_score,wipo_wikiedit_score,0.1354,0.282157,0.306162,1.0,not_significant,65
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_3_score,wipo_creagoodexp_score,0.1352,0.123702,0.139338,1.0,not_significant,131
socioeconomic_control,ecosystem_outcome,wipo_scienggrad_score,wipo_out_6_3_1_score,0.1352,0.15892,0.177229,1.0,not_significant,110
socioeconomic_control,ecosystem_outcome,wb_labor_force,wipo_out_6_1_4_score,-0.1351,0.111524,0.126141,1.0,not_significant,140
adoption_diffusion,ecosystem_outcome,anthropic_ai_education_years_mean,oxford_ind_stem_graduates,0.1351,0.093685,0.106846,1.0,not_significant,155
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_6_1_fig_3_6_1_data_protection_and_privacy,wipo_grocap_score,-0.1351,0.165252,0.184011,1.0,not_significant,107
tech_infrastructure_control,ecosystem_outcome,wipo_gerdperf_score,wipo_out_6_1_3_score,0.135,0.321072,0.345949,1.0,not_significant,56
socioeconomic_control,ecosystem_outcome,wipo_scienggrad_score,wipo_out_6_2_3_score,0.135,0.159648,0.177992,1.0,not_significant,110
tech_infrastructure_control,ecosystem_outcome,wipo_r_growppp20_score,oxford_societal_transition,-0.135,0.143344,0.16049,1.0,not_significant,119
institutional_control,ecosystem_outcome,wb_regulatory_quality_se,oxford_ind_mobile_subscriptions,0.1349,0.06287,0.07284,1.0,not_significant,191
adoption_diffusion,ecosystem_outcome,anthropic_ai_education_years_mean,oxford_regulatory_compliance,0.1349,0.094261,0.107478,1.0,not_significant,155
institutional_control,ecosystem_outcome,wb_political_stability,oxford_governance_2025,0.1348,0.061618,0.07147,1.0,not_significant,193
tech_infrastructure_control,ecosystem_outcome,wipo_grocap_score,oxford_ind_github_activity_log,-0.1348,0.133987,0.15042,1.0,not_significant,125
institutional_control,ecosystem_outcome,wipo_easecred_score,oxford_ind_ethical_principles,0.1347,0.125072,0.140798,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_1_score,wipo_out_7_1_3_score,0.1347,0.142423,0.159496,1.0,not_significant,120
socioeconomic_control,ecosystem_outcome,wipo_expedu_score,oxford_ind_cybersecurity,0.1346,0.155125,0.173152,1.0,not_significant,113
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_3_score,wipo_out_6_1_1_score,-0.1346,0.277586,0.301419,1.0,not_significant,67
socioeconomic_control,ecosystem_outcome,wipo_scienggrad_score,wipo_out_7_1_2_score,0.1346,0.165013,0.183759,1.0,not_significant,108
regulatory_treatment,ecosystem_outcome,stanford_fig_3_7_2_fig_3_7_2_gender_equality,oxford_ind_vc_availability,0.1346,0.12691,0.142816,1.0,not_significant,130
tech_infrastructure_control,ecosystem_outcome,wipo_govfundpup_score,oxford_ind_non_ai_unicorns_log,0.1345,0.179797,0.199563,1.0,not_significant,101
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_2_score,wipo_out_6_score,0.1345,0.113183,0.127942,1.0,not_significant,140
tech_infrastructure_control,ecosystem_outcome,wipo_printmedia_score,oxford_governance_ethics,0.1344,0.180376,0.200151,1.0,not_significant,101
socioeconomic_control,ecosystem_outcome,wb_labor_force,oxford_ind_stem_graduates,0.1344,0.072865,0.083964,1.0,not_significant,179
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_2_score,oxford_ind_govt_promotion_emerging_tech,-0.1344,0.117518,0.132654,1.0,not_significant,137
tech_infrastructure_control,ecosystem_outcome,wipo_microloan_score,oxford_ind_company_investment_emerging_tech,-0.1344,0.228585,0.250711,1.0,not_significant,82
socioeconomic_control,ecosystem_outcome,wipo_rdexp_score,oxford_ind_female_stem_graduates,-0.1344,0.152149,0.169963,1.0,not_significant,115
socioeconomic_control,ecosystem_outcome,wb_labor_force,wipo_out_6_3_4_score,-0.1343,0.11373,0.12854,1.0,not_significant,140
tech_infrastructure_control,ecosystem_outcome,wipo_sp32_score,oxford_ind_procurement_data,0.1343,0.127764,0.143726,1.0,not_significant,130
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_score,oxford_ind_ai_unicorns_log,0.1342,0.113816,0.128632,1.0,not_significant,140
tech_infrastructure_control,ecosystem_outcome,wipo_hitechimp_score,wipo_c_scitechart_score,0.1342,0.127948,0.143916,1.0,not_significant,130
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_2_score,oxford_government_digital_policy,0.1342,0.14578,0.163096,1.0,not_significant,119
tech_infrastructure_control,ecosystem_outcome,wipo_c_htexphkg_score,oxford_ind_time_govt_regulations,-0.1342,0.140519,0.157444,1.0,not_significant,122
institutional_control,ecosystem_outcome,wb_control_of_corruption_se,wipo_out_7_1_1_score,0.1341,0.226769,0.248863,1.0,not_significant,83
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_2_3_score,wipo_out_6_1_5_score,0.134,0.12402,0.139663,1.0,not_significant,133
tech_infrastructure_control,ecosystem_outcome,wipo_c_vencapdeal_score,oxford_vision,0.134,0.200209,0.220985,1.0,not_significant,93
tech_infrastructure_control,ecosystem_outcome,wipo_apptarriff_score,oxford_ind_ethical_principles,0.134,0.127161,0.143087,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_2_score,oxford_ind_non_ai_unicorns_log,0.1339,0.146612,0.163998,1.0,not_significant,119
tech_infrastructure_control,ecosystem_outcome,wipo_r_growppp20_score,wipo_out_6_score,-0.1339,0.144756,0.162014,1.0,not_significant,120
socioeconomic_control,ecosystem_outcome,wb_inflation_consumer_prices,oxford_ind_non_ai_unicorns_log,-0.1339,0.075627,0.087056,1.0,not_significant,177
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_2_fig_3_7_2_gender_equality,wipo_grocap_score,-0.1339,0.169029,0.188063,1.0,not_significant,107
institutional_control,ecosystem_outcome,wipo_easecred_score,oxford_data_availability,0.1338,0.127608,0.143562,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp42_score,oxford_ind_ethical_principles,0.1337,0.127836,0.143802,1.0,not_significant,131
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_e_transactions,wipo_out_6_3_4_score,-0.1337,0.165837,0.184634,1.0,not_significant,109
socioeconomic_control,ecosystem_outcome,wb_education_expenditure_pct_gdp,oxford_ind_non_ai_unicorns_log,0.1337,0.077709,0.089348,1.0,not_significant,175
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_2_score,oxford_ind_female_stem_graduates,-0.1337,0.132297,0.148592,1.0,not_significant,128
tech_infrastructure_control,ecosystem_outcome,wipo_ictservexp_score,oxford_ind_non_ai_unicorns_log,0.1337,0.129365,0.145436,1.0,not_significant,130
socioeconomic_control,ecosystem_outcome,wb_education_expenditure_pct_gdp,wipo_out_6_3_3_score,0.1336,0.123871,0.139506,1.0,not_significant,134
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_2_fig_3_7_2_gender_equality,wipo_in_2_2_2_score,0.1336,0.192141,0.212564,1.0,not_significant,97
tech_infrastructure_control,ecosystem_outcome,wipo_fdinetinfl_score,wipo_out_7_3_4_score,0.1335,0.13936,0.156206,1.0,not_significant,124
tech_infrastructure_control,ecosystem_outcome,wipo_firmtrain_score,wipo_out_score,0.1333,0.190674,0.211039,1.0,not_significant,98
tech_infrastructure_control,ecosystem_outcome,wipo_fdinetinfl_score,oxford_human_capital_2025,-0.1333,0.129061,0.145111,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_fdinetinfl_score,oxford_policy_vision,-0.1332,0.129464,0.145542,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_ictservexp_score,wipo_out_7_1_2_score,0.1332,0.132316,0.148602,1.0,not_significant,129
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_3_1_score,wipo_out_7_2_1_score,0.1331,0.14905,0.166637,1.0,not_significant,119
socioeconomic_control,ecosystem_outcome,wb_fdi_pct_gdp,wipo_out_7_1_3_score,-0.1331,0.140561,0.157485,1.0,not_significant,124
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_3_score,wipo_out_6_2_5_score,0.133,0.170113,0.189247,1.0,not_significant,108
institutional_control,ecosystem_outcome,wb_government_effectiveness_se,oxford_data_availability,0.1329,0.066816,0.077264,1.0,not_significant,191
tech_infrastructure_control,ecosystem_outcome,wipo_grocap_score,oxford_ind_ai_strategy,-0.1329,0.139515,0.156356,1.0,not_significant,125
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_3_score,oxford_ind_data_protection_laws,0.1328,0.117823,0.132982,1.0,not_significant,140
socioeconomic_control,ecosystem_outcome,wipo_expedu_score,oxford_ind_5g_infrastructure,0.1328,0.160981,0.179409,1.0,not_significant,113
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_2_3_score,oxford_ind_data_governance,0.1328,0.129025,0.145082,1.0,not_significant,132
socioeconomic_control,ecosystem_outcome,wb_gdp_growth_annual_pct,oxford_total_score,-0.1328,0.067842,0.0784,1.0,not_significant,190
tech_infrastructure_control,ecosystem_outcome,wipo_printmedia_score,wipo_out_6_3_4_score,0.1328,0.183252,0.203209,1.0,not_significant,102
socioeconomic_control,ecosystem_outcome,wb_unemployment_rate,oxford_ind_data_governance,-0.1327,0.07668,0.088233,1.0,not_significant,179
tech_infrastructure_control,ecosystem_outcome,wipo_r_growppp20_score,oxford_total_score,-0.1327,0.150091,0.167775,1.0,not_significant,119
tech_infrastructure_control,ecosystem_outcome,wipo_schlifeexp_score,wipo_out_6_2_1_score,-0.1326,0.1507,0.16842,1.0,not_significant,119
tech_infrastructure_control,ecosystem_outcome,wipo_printmedia_score,oxford_technology_sector,-0.1326,0.186278,0.206404,1.0,not_significant,101
adoption_diffusion,ecosystem_outcome,anthropic_ai_autonomy_median,oxford_governance_ethics,-0.1326,0.100125,0.113815,1.0,not_significant,155
adoption_diffusion,ecosystem_outcome,anthropic_ai_autonomy_median,wipo_brandval_score,-0.1326,0.18169,0.201516,1.0,not_significant,103
socioeconomic_control,ecosystem_outcome,wb_gross_capital_formation_pct_gdp,wipo_out_6_1_4_score,-0.1325,0.125633,0.141407,1.0,not_significant,135
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_4_score,oxford_ind_female_stem_graduates,0.1325,0.121361,0.136814,1.0,not_significant,138
tech_infrastructure_control,ecosystem_outcome,wipo_r_growppp20_score,oxford_ind_ai_research_papers_log,-0.1325,0.151007,0.168733,1.0,not_significant,119
adoption_diffusion,ecosystem_outcome,anthropic_ai_autonomy_median,wipo_out_7_2_score,-0.1325,0.13454,0.150987,1.0,not_significant,129
socioeconomic_control,ecosystem_outcome,wb_gdp_growth_annual_pct,oxford_digital_capacity,-0.1325,0.069893,0.080712,1.0,not_significant,188
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_3_score,oxford_ind_software_spending,0.1324,0.125808,0.141598,1.0,not_significant,135
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_2_score,wipo_out_6_1_5_score,0.1324,0.11897,0.134229,1.0,not_significant,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_score,wipo_utilmodorig_score,0.1323,0.242096,0.264782,1.0,not_significant,80
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_score,oxford_ind_female_stem_graduates,0.1323,0.120423,0.135804,1.0,not_significant,139
socioeconomic_control,ecosystem_outcome,wb_fdi_pct_gdp,wipo_out_6_1_score,-0.1323,0.117751,0.132906,1.0,not_significant,141
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_1_score,wipo_out_6_3_5_score,0.1321,0.125313,0.141058,1.0,not_significant,136
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_3_3_score,oxford_ind_accountability,0.1321,0.119789,0.135121,1.0,not_significant,140
institutional_control,ecosystem_outcome,wb_control_of_corruption_se,wipo_out_6_3_score,-0.1321,0.118393,0.133599,1.0,not_significant,141
socioeconomic_control,ecosystem_outcome,wipo_expedu_score,wipo_brandval_score,0.1321,0.199479,0.220248,1.0,not_significant,96
tech_infrastructure_control,ecosystem_outcome,wipo_hitechimp_score,oxford_ind_ict_trade_services_log,0.132,0.134404,0.150846,1.0,not_significant,130
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_1_score,wipo_appcrea_score,0.132,0.252334,0.275451,1.0,not_significant,77
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_3_score,oxford_ind_stem_graduates,0.132,0.14898,0.166566,1.0,not_significant,121
tech_infrastructure_control,ecosystem_outcome,wipo_natfeatfilm_score,oxford_ind_ai_research_papers_log,0.132,0.175304,0.194757,1.0,not_significant,107
socioeconomic_control,ecosystem_outcome,wb_labor_force,wipo_out_7_2_5_score,0.1319,0.13324,0.14961,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_grocap_score,oxford_ind_statistical_capacity,-0.1318,0.142734,0.159838,1.0,not_significant,125
tech_infrastructure_control,ecosystem_outcome,wipo_epart_score,oxford_ind_time_govt_regulations,-0.1316,0.146803,0.164196,1.0,not_significant,123
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_1_score,wipo_industdes_score,0.1315,0.155935,0.174022,1.0,not_significant,118
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_1_score,oxford_ind_company_investment_emerging_tech,0.1315,0.134339,0.150785,1.0,not_significant,131
institutional_control,ecosystem_outcome,wipo_easecred_score,wipo_out_7_2_3_score,0.1314,0.296767,0.321199,1.0,not_significant,65
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_2_3_score,oxford_ind_gender_gap_internet,0.1313,0.136431,0.153049,1.0,not_significant,130
regulatory_treatment,ecosystem_outcome,stanford_fig_3_7_3_fig_3_7_3_cultural_and_linguistic_diversity,oxford_ind_female_stem_graduates,0.1313,0.130368,0.146506,1.0,not_significant,134
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_1_score,oxford_ind_stem_graduates,0.1312,0.122245,0.137767,1.0,not_significant,140
institutional_control,ecosystem_outcome,wb_regulatory_quality_se,oxford_safety_security,-0.1311,0.069073,0.079787,1.0,not_significant,193
tech_infrastructure_control,ecosystem_outcome,wipo_sp71_score,oxford_ind_time_govt_regulations,-0.1311,0.14845,0.165999,1.0,not_significant,123
socioeconomic_control,ecosystem_outcome,wb_unemployment_rate,oxford_infrastructure,-0.1311,0.080167,0.092038,1.0,not_significant,179
socioeconomic_control,ecosystem_outcome,wipo_scienggrad_score,wipo_out_6_2_2_score,0.131,0.172577,0.191854,1.0,not_significant,110
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_4_score,wipo_c_scitechart_score,0.131,0.135963,0.152554,1.0,not_significant,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_3_score,oxford_ind_vc_availability,-0.131,0.29825,0.322743,1.0,not_significant,65
tech_infrastructure_control,ecosystem_outcome,wipo_fdinetinfl_score,wipo_out_7_2_2_score,0.1309,0.216005,0.237624,1.0,not_significant,91
